Label,L_x0,L_y0,L_x1,L_y1,L_x2,L_y2,L_x3,L_y3,L_x4,L_y4,L_x5,L_y5,L_x6,L_y6,L_x7,L_y7,L_x8,L_y8,L_x9,L_y9,L_x10,L_y10,L_x11,L_y11,L_x12,L_y12,L_x13,L_y13,L_x14,L_y14,L_x15,L_y15,L_x16,L_y16,L_x17,L_y17,L_x18,L_y18,L_x19,L_y19,L_x20,L_y20,R_x0,R_y0,R_x1,R_y1,R_x2,R_y2,R_x3,R_y3,R_x4,R_y4,R_x5,R_y5,R_x6,R_y6,R_x7,R_y7,R_x8,R_y8,R_x9,R_y9,R_x10,R_y10,R_x11,R_y11,R_x12,R_y12,R_x13,R_y13,R_x14,R_y14,R_x15,R_y15,R_x16,R_y16,R_x17,R_y17,R_x18,R_y18,R_x19,R_y19,R_x20,R_y20
B,0.0,0.0,-0.31829844413747926,0.03863656695103661,-0.71337749080106,-0.08536656284729585,-0.900559773217393,-0.30543557921472086,-0.7180778315657593,-0.3878175597101175,-0.6574874801879466,-0.4334114928804012,-0.7740068646440721,-0.6331772054360875,-0.6392191979363502,-0.4156283192532441,-0.5988377329707831,-0.33938207000603454,-0.4844130065813981,-0.5324543269712453,-0.5753557100427787,-0.680714202878957,-0.43344966703113963,-0.4282181541667767,-0.41709280692273926,-0.3913694099419897,-0.3059320552529356,-0.5996854960272375,-0.38792571980387636,-0.7306451013146332,-0.2795891766371475,-0.480952689479852,-0.26814609321179717,-0.43461741430222806,-0.1145302567083153,-0.6432550539838625,-0.20732296434592615,-0.758661746777409,-0.1412847375005097,-0.5690756805048004,-0.10739016355420027,-0.5099289058450227,0.0,0.0,0.1147670171823634,-0.15221763502174612,0.16590318905037182,-0.32846750293305976,0.14884031642839007,-0.4461864151041554,0.07462311913436626,-0.44924778474877525,0.02074162840736335,-0.5153599113276571,0.05843706212837761,-0.7156544616882426,0.06958942353820785,-0.8379983471007013,0.057843964085689585,-0.9501843083263463,-0.10156366082408932,-0.493159367645646,-0.11666749720857288,-0.7135565199338786,-0.12421172671568022,-0.8601170139237974,-0.15516672949602542,-0.9878882963460531,-0.18799751685694965,-0.42105464932191916,-0.031237243718756934,-0.4761079007552544,0.03752964326540023,-0.3695680057997365,0.039421059808471104,-0.29590113505493765,-0.22534736709447115,-0.3205949512951787,-0.04968774579294802,-0.34443043531481604,0.018338787006741093,-0.2761104595189034,0.01996644600678964,-0.22570486549400007
B,0.0,0.0,-0.3184468816436563,-0.03398332865986337,-0.6755838856686722,-0.21866320652624124,-0.840493436693406,-0.4405177715757227,-0.6703720755804706,-0.5275838029699109,-0.5544866923450933,-0.5606823233930006,-0.6789750285293018,-0.7341613655277932,-0.5855677641887524,-0.5054938414048444,-0.5368648300516122,-0.44794025091236966,-0.3639436568288684,-0.6303579797783445,-0.485880313307705,-0.780769331159013,-0.39513214975494604,-0.5056829007939092,-0.3469471019225007,-0.4822666921190314,-0.1623149715260637,-0.6621780005615637,-0.27726582566423486,-0.7859021198279597,-0.21888160937392195,-0.5228795832360126,-0.17866082236768552,-0.49903467692670667,0.05521924113995099,-0.6658243113927305,-0.07183862106364163,-0.776117234673972,-0.05353036207739072,-0.5882656892894776,-0.00800990620627807,-0.5422467807200342,0.0,0.0,0.11669230568512635,-0.15150845869532367,0.16843370471216776,-0.32882311809621323,0.15688684988194804,-0.4521265515967063,0.08172970244039637,-0.46138121996681325,0.02135527708368135,-0.5149357943068898,0.05837658110372773,-0.715290566123491,0.06867777424996399,-0.8383582375106716,0.058142968950680475,-0.9468910645847635,-0.09907720065331788,-0.4912844608346184,-0.11855543595726374,-0.7128808906582997,-0.12338546080802144,-0.8614768867101869,-0.1477491140566156,-0.9890248729407594,-0.17774566319992868,-0.42082907414377,-0.00570508397232796,-0.47213195715766937,0.056178158204826106,-0.3716676274349205,0.049033814950049576,-0.30504642929365794,-0.20072666435517342,-0.32587317026321244,-0.009700924240203619,-0.34413498334278103,0.04410408253028881,-0.28128066734797963,0.02463272709919146,-0.23752118550772072
B,0.0,0.0,-0.3184468816436563,-0.03398332865986337,-0.6755838856686722,-0.21866320652624124,-0.840493436693406,-0.4405177715757227,-0.6703720755804706,-0.5275838029699109,-0.5544866923450933,-0.5606823233930006,-0.6789750285293018,-0.7341613655277932,-0.5855677641887524,-0.5054938414048444,-0.5368648300516122,-0.44794025091236966,-0.3639436568288684,-0.6303579797783445,-0.485880313307705,-0.780769331159013,-0.39513214975494604,-0.5056829007939092,-0.3469471019225007,-0.4822666921190314,-0.1623149715260637,-0.6621780005615637,-0.27726582566423486,-0.7859021198279597,-0.21888160937392195,-0.5228795832360126,-0.17866082236768552,-0.49903467692670667,0.05521924113995099,-0.6658243113927305,-0.07183862106364163,-0.776117234673972,-0.05353036207739072,-0.5882656892894776,-0.00800990620627807,-0.5422467807200342,0.0,0.0,0.11669230568512635,-0.15150845869532367,0.16843370471216776,-0.32882311809621323,0.15688684988194804,-0.4521265515967063,0.08172970244039637,-0.46138121996681325,0.02135527708368135,-0.5149357943068898,0.05837658110372773,-0.715290566123491,0.06867777424996399,-0.8383582375106716,0.058142968950680475,-0.9468910645847635,-0.09907720065331788,-0.4912844608346184,-0.11855543595726374,-0.7128808906582997,-0.12338546080802144,-0.8614768867101869,-0.1477491140566156,-0.9890248729407594,-0.17774566319992868,-0.42082907414377,-0.00570508397232796,-0.47213195715766937,0.056178158204826106,-0.3716676274349205,0.049033814950049576,-0.30504642929365794,-0.20072666435517342,-0.32587317026321244,-0.009700924240203619,-0.34413498334278103,0.04410408253028881,-0.28128066734797963,0.02463272709919146,-0.23752118550772072
B,0.0,0.0,-0.3184468816436563,-0.03398332865986337,-0.6755838856686722,-0.21866320652624124,-0.840493436693406,-0.4405177715757227,-0.6703720755804706,-0.5275838029699109,-0.5544866923450933,-0.5606823233930006,-0.6789750285293018,-0.7341613655277932,-0.5855677641887524,-0.5054938414048444,-0.5368648300516122,-0.44794025091236966,-0.3639436568288684,-0.6303579797783445,-0.485880313307705,-0.780769331159013,-0.39513214975494604,-0.5056829007939092,-0.3469471019225007,-0.4822666921190314,-0.1623149715260637,-0.6621780005615637,-0.27726582566423486,-0.7859021198279597,-0.21888160937392195,-0.5228795832360126,-0.17866082236768552,-0.49903467692670667,0.05521924113995099,-0.6658243113927305,-0.07183862106364163,-0.776117234673972,-0.05353036207739072,-0.5882656892894776,-0.00800990620627807,-0.5422467807200342,0.0,0.0,0.11669230568512635,-0.15150845869532367,0.16843370471216776,-0.32882311809621323,0.15688684988194804,-0.4521265515967063,0.08172970244039637,-0.46138121996681325,0.02135527708368135,-0.5149357943068898,0.05837658110372773,-0.715290566123491,0.06867777424996399,-0.8383582375106716,0.058142968950680475,-0.9468910645847635,-0.09907720065331788,-0.4912844608346184,-0.11855543595726374,-0.7128808906582997,-0.12338546080802144,-0.8614768867101869,-0.1477491140566156,-0.9890248729407594,-0.17774566319992868,-0.42082907414377,-0.00570508397232796,-0.47213195715766937,0.056178158204826106,-0.3716676274349205,0.049033814950049576,-0.30504642929365794,-0.20072666435517342,-0.32587317026321244,-0.009700924240203619,-0.34413498334278103,0.04410408253028881,-0.28128066734797963,0.02463272709919146,-0.23752118550772072
B,0.0,0.0,-0.2762422398399832,-0.15839499765617565,-0.5052653621415192,-0.3974204908642578,-0.6562840255806283,-0.5744144292966621,-0.5405088567254391,-0.6478546849432107,-0.25497159830347205,-0.8116998833897927,-0.49605074053361314,-0.8682935349385333,-0.4600974252969795,-0.6254118960757498,-0.36736374711785863,-0.5756156235606806,-0.0989330606407999,-0.8200073503247293,-0.36653368362233546,-0.8519090812098078,-0.3369892061219521,-0.5595999645041642,-0.2217814001233037,-0.5407717336735753,0.07093551965480059,-0.7956390010353576,-0.18837539953903162,-0.8381141240984616,-0.18353324494237747,-0.5566720865435854,-0.065382839168818,-0.5386557593656907,0.24988437398320337,-0.7246171339725423,0.033472292826055565,-0.7867954661186584,-0.020741008838857922,-0.588038146142497,0.05635545788211957,-0.529166668482794,0.0,0.0,0.14313784751636735,-0.21865918907694246,0.17374279886941596,-0.3786840401275496,0.159735384097618,-0.47334703850172943,0.1145857656323828,-0.5065883488783207,-0.01881357157591419,-0.5426102542990785,0.011020323177502527,-0.7387416829960193,0.010229839617024243,-0.8829152336352469,-0.01917006416201224,-0.999816237435672,-0.0946976893756913,-0.49828135947488433,-0.00729369797664677,-0.7165562246188558,0.02102960657057774,-0.8485295914827606,0.012642500590065903,-0.9720831773700129,-0.13021530545296828,-0.4210654737634986,0.13431476073799237,-0.47887948087711185,0.17753906789217394,-0.36080861796005675,0.14970824465697236,-0.29022371427795335,-0.11696014868526618,-0.32127344354321064,0.10698683920621113,-0.35688887515380596,0.1484936145119767,-0.27910463301916694,0.12561881320742085,-0.22662199138160932
B,0.0,0.0,-0.2762422398399832,-0.15839499765617565,-0.5052653621415192,-0.3974204908642578,-0.6562840255806283,-0.5744144292966621,-0.5405088567254391,-0.6478546849432107,-0.25497159830347205,-0.8116998833897927,-0.49605074053361314,-0.8682935349385333,-0.4600974252969795,-0.6254118960757498,-0.36736374711785863,-0.5756156235606806,-0.0989330606407999,-0.8200073503247293,-0.36653368362233546,-0.8519090812098078,-0.3369892061219521,-0.5595999645041642,-0.2217814001233037,-0.5407717336735753,0.07093551965480059,-0.7956390010353576,-0.18837539953903162,-0.8381141240984616,-0.18353324494237747,-0.5566720865435854,-0.065382839168818,-0.5386557593656907,0.24988437398320337,-0.7246171339725423,0.033472292826055565,-0.7867954661186584,-0.020741008838857922,-0.588038146142497,0.05635545788211957,-0.529166668482794,0.0,0.0,0.14313784751636735,-0.21865918907694246,0.17374279886941596,-0.3786840401275496,0.159735384097618,-0.47334703850172943,0.1145857656323828,-0.5065883488783207,-0.01881357157591419,-0.5426102542990785,0.011020323177502527,-0.7387416829960193,0.010229839617024243,-0.8829152336352469,-0.01917006416201224,-0.999816237435672,-0.0946976893756913,-0.49828135947488433,-0.00729369797664677,-0.7165562246188558,0.02102960657057774,-0.8485295914827606,0.012642500590065903,-0.9720831773700129,-0.13021530545296828,-0.4210654737634986,0.13431476073799237,-0.47887948087711185,0.17753906789217394,-0.36080861796005675,0.14970824465697236,-0.29022371427795335,-0.11696014868526618,-0.32127344354321064,0.10698683920621113,-0.35688887515380596,0.1484936145119767,-0.27910463301916694,0.12561881320742085,-0.22662199138160932
B,0.0,0.0,-0.2762422398399832,-0.15839499765617565,-0.5052653621415192,-0.3974204908642578,-0.6562840255806283,-0.5744144292966621,-0.5405088567254391,-0.6478546849432107,-0.25497159830347205,-0.8116998833897927,-0.49605074053361314,-0.8682935349385333,-0.4600974252969795,-0.6254118960757498,-0.36736374711785863,-0.5756156235606806,-0.0989330606407999,-0.8200073503247293,-0.36653368362233546,-0.8519090812098078,-0.3369892061219521,-0.5595999645041642,-0.2217814001233037,-0.5407717336735753,0.07093551965480059,-0.7956390010353576,-0.18837539953903162,-0.8381141240984616,-0.18353324494237747,-0.5566720865435854,-0.065382839168818,-0.5386557593656907,0.24988437398320337,-0.7246171339725423,0.033472292826055565,-0.7867954661186584,-0.020741008838857922,-0.588038146142497,0.05635545788211957,-0.529166668482794,0.0,0.0,0.14313784751636735,-0.21865918907694246,0.17374279886941596,-0.3786840401275496,0.159735384097618,-0.47334703850172943,0.1145857656323828,-0.5065883488783207,-0.01881357157591419,-0.5426102542990785,0.011020323177502527,-0.7387416829960193,0.010229839617024243,-0.8829152336352469,-0.01917006416201224,-0.999816237435672,-0.0946976893756913,-0.49828135947488433,-0.00729369797664677,-0.7165562246188558,0.02102960657057774,-0.8485295914827606,0.012642500590065903,-0.9720831773700129,-0.13021530545296828,-0.4210654737634986,0.13431476073799237,-0.47887948087711185,0.17753906789217394,-0.36080861796005675,0.14970824465697236,-0.29022371427795335,-0.11696014868526618,-0.32127344354321064,0.10698683920621113,-0.35688887515380596,0.1484936145119767,-0.27910463301916694,0.12561881320742085,-0.22662199138160932
B,0.0,0.0,-0.23275746409713624,-0.2350386247425184,-0.35355746125013543,-0.48901944603726694,-0.43587142811253515,-0.6633202317865416,-0.4964920819663635,-0.83916812178752,-0.0014767063642474813,-0.8920628896054041,-0.39917529232174664,-0.9168746293795287,-0.43275482422692846,-0.7287773767554628,-0.3574375914218884,-0.6389735868101856,0.07103155524710286,-0.8652830905176538,-0.3740747562818184,-0.8346005054645302,-0.3798958195775177,-0.6293276873677759,-0.28464530775411806,-0.5630557150627866,0.10766692837300935,-0.7839666296030997,-0.3095441117466379,-0.7514589511064371,-0.3085239934070754,-0.5547692934433056,-0.21227489058824295,-0.4973066488910107,0.11023180726148717,-0.6577396150361613,-0.19588181803352478,-0.6505365049277201,-0.2252586568202369,-0.5153377960871417,-0.15628574065933748,-0.45448459483442905,0.0,0.0,0.1278901743223977,-0.18357578189995113,0.1509548856691351,-0.32870315994105503,0.15921802558673817,-0.4277842791000722,0.16168852063750136,-0.5002303254991592,-0.02853980304519309,-0.5215700980691562,0.024881977568130598,-0.7202831526559685,0.03789797154118368,-0.8616837475998562,0.026862346222938586,-0.9787331645929584,-0.0588185974779152,-0.4847818220389317,0.044607594056274,-0.7115605512380836,0.07758039428184627,-0.8613847264719291,0.08160491866994148,-0.9966647567005028,-0.05131091977308747,-0.411200969726001,0.21277050315941778,-0.4961198216581701,0.24306987737187397,-0.38140121830039725,0.207710129858041,-0.3081223051438634,-0.0038126857598872813,-0.3164810744857034,0.2260802965252416,-0.3610249326569801,0.24851317791805386,-0.2784918761597284,0.20915214785691988,-0.22509256948497003
B,0.0,0.0,-0.23275746409713624,-0.2350386247425184,-0.35355746125013543,-0.48901944603726694,-0.43587142811253515,-0.6633202317865416,-0.4964920819663635,-0.83916812178752,-0.0014767063642474813,-0.8920628896054041,-0.39917529232174664,-0.9168746293795287,-0.43275482422692846,-0.7287773767554628,-0.3574375914218884,-0.6389735868101856,0.07103155524710286,-0.8652830905176538,-0.3740747562818184,-0.8346005054645302,-0.3798958195775177,-0.6293276873677759,-0.28464530775411806,-0.5630557150627866,0.10766692837300935,-0.7839666296030997,-0.3095441117466379,-0.7514589511064371,-0.3085239934070754,-0.5547692934433056,-0.21227489058824295,-0.4973066488910107,0.11023180726148717,-0.6577396150361613,-0.19588181803352478,-0.6505365049277201,-0.2252586568202369,-0.5153377960871417,-0.15628574065933748,-0.45448459483442905,0.0,0.0,0.1278901743223977,-0.18357578189995113,0.1509548856691351,-0.32870315994105503,0.15921802558673817,-0.4277842791000722,0.16168852063750136,-0.5002303254991592,-0.02853980304519309,-0.5215700980691562,0.024881977568130598,-0.7202831526559685,0.03789797154118368,-0.8616837475998562,0.026862346222938586,-0.9787331645929584,-0.0588185974779152,-0.4847818220389317,0.044607594056274,-0.7115605512380836,0.07758039428184627,-0.8613847264719291,0.08160491866994148,-0.9966647567005028,-0.05131091977308747,-0.411200969726001,0.21277050315941778,-0.4961198216581701,0.24306987737187397,-0.38140121830039725,0.207710129858041,-0.3081223051438634,-0.0038126857598872813,-0.3164810744857034,0.2260802965252416,-0.3610249326569801,0.24851317791805386,-0.2784918761597284,0.20915214785691988,-0.22509256948497003
B,0.0,0.0,-0.23275746409713624,-0.2350386247425184,-0.35355746125013543,-0.48901944603726694,-0.43587142811253515,-0.6633202317865416,-0.4964920819663635,-0.83916812178752,-0.0014767063642474813,-0.8920628896054041,-0.39917529232174664,-0.9168746293795287,-0.43275482422692846,-0.7287773767554628,-0.3574375914218884,-0.6389735868101856,0.07103155524710286,-0.8652830905176538,-0.3740747562818184,-0.8346005054645302,-0.3798958195775177,-0.6293276873677759,-0.28464530775411806,-0.5630557150627866,0.10766692837300935,-0.7839666296030997,-0.3095441117466379,-0.7514589511064371,-0.3085239934070754,-0.5547692934433056,-0.21227489058824295,-0.4973066488910107,0.11023180726148717,-0.6577396150361613,-0.19588181803352478,-0.6505365049277201,-0.2252586568202369,-0.5153377960871417,-0.15628574065933748,-0.45448459483442905,0.0,0.0,0.1278901743223977,-0.18357578189995113,0.1509548856691351,-0.32870315994105503,0.15921802558673817,-0.4277842791000722,0.16168852063750136,-0.5002303254991592,-0.02853980304519309,-0.5215700980691562,0.024881977568130598,-0.7202831526559685,0.03789797154118368,-0.8616837475998562,0.026862346222938586,-0.9787331645929584,-0.0588185974779152,-0.4847818220389317,0.044607594056274,-0.7115605512380836,0.07758039428184627,-0.8613847264719291,0.08160491866994148,-0.9966647567005028,-0.05131091977308747,-0.411200969726001,0.21277050315941778,-0.4961198216581701,0.24306987737187397,-0.38140121830039725,0.207710129858041,-0.3081223051438634,-0.0038126857598872813,-0.3164810744857034,0.2260802965252416,-0.3610249326569801,0.24851317791805386,-0.2784918761597284,0.20915214785691988,-0.22509256948497003
B,0.0,0.0,-0.24458569232785932,-0.25374004383924464,-0.34105093571060774,-0.5206785262613728,-0.3979014302833845,-0.6853235812952608,-0.41854351971177345,-0.7948944733494321,-0.010668080559776333,-0.8579693419872125,-0.43805100216841913,-0.8989501206959392,-0.44149644846449115,-0.7240510315041367,-0.33794732208751227,-0.6606495455314527,0.0029282824734875265,-0.8043171824297317,-0.4759108627633404,-0.8117578375091917,-0.45273750869843576,-0.63832415092931,-0.34352323105759697,-0.5871036467873334,-0.02525903792013255,-0.7128334643828643,-0.4721267372322344,-0.7196692506469616,-0.4422160630029898,-0.5493676374676073,-0.33677865798598905,-0.49807003176793435,-0.07871958670462684,-0.5838041258320547,-0.42265844088305693,-0.5750843180691579,-0.3995021153830423,-0.4466291023137708,-0.30222233897972334,-0.39939612045019707,0.0,0.0,0.06148304046010394,-0.17753574578209874,0.09378808819013071,-0.3402315826084063,0.15061751648776564,-0.43930278627507907,0.1969166765924409,-0.5079398066329923,-0.05033050284160195,-0.5127672646380451,0.013981298057822548,-0.7341185957449966,0.04141602699325176,-0.8768792825582412,0.04713684439653701,-0.9937696463367817,-0.05235237468594881,-0.4701269020109626,0.07712937297517752,-0.7030048402794048,0.1250721758953057,-0.8566000836395923,0.14405131586839662,-0.9895702190327795,-0.02390779491162578,-0.39592379195837374,0.24935616796455295,-0.49447741090067077,0.26941667093172744,-0.3839942313704036,0.2237851987384412,-0.32160504303055754,0.0387621199738461,-0.3052012190450488,0.2654390656524578,-0.3585036099776156,0.2725503914432518,-0.27696440688345564,0.22091696193599564,-0.2285197787818223
B,0.0,0.0,-0.24458569232785932,-0.25374004383924464,-0.34105093571060774,-0.5206785262613728,-0.3979014302833845,-0.6853235812952608,-0.41854351971177345,-0.7948944733494321,-0.010668080559776333,-0.8579693419872125,-0.43805100216841913,-0.8989501206959392,-0.44149644846449115,-0.7240510315041367,-0.33794732208751227,-0.6606495455314527,0.0029282824734875265,-0.8043171824297317,-0.4759108627633404,-0.8117578375091917,-0.45273750869843576,-0.63832415092931,-0.34352323105759697,-0.5871036467873334,-0.02525903792013255,-0.7128334643828643,-0.4721267372322344,-0.7196692506469616,-0.4422160630029898,-0.5493676374676073,-0.33677865798598905,-0.49807003176793435,-0.07871958670462684,-0.5838041258320547,-0.42265844088305693,-0.5750843180691579,-0.3995021153830423,-0.4466291023137708,-0.30222233897972334,-0.39939612045019707,0.0,0.0,0.06148304046010394,-0.17753574578209874,0.09378808819013071,-0.3402315826084063,0.15061751648776564,-0.43930278627507907,0.1969166765924409,-0.5079398066329923,-0.05033050284160195,-0.5127672646380451,0.013981298057822548,-0.7341185957449966,0.04141602699325176,-0.8768792825582412,0.04713684439653701,-0.9937696463367817,-0.05235237468594881,-0.4701269020109626,0.07712937297517752,-0.7030048402794048,0.1250721758953057,-0.8566000836395923,0.14405131586839662,-0.9895702190327795,-0.02390779491162578,-0.39592379195837374,0.24935616796455295,-0.49447741090067077,0.26941667093172744,-0.3839942313704036,0.2237851987384412,-0.32160504303055754,0.0387621199738461,-0.3052012190450488,0.2654390656524578,-0.3585036099776156,0.2725503914432518,-0.27696440688345564,0.22091696193599564,-0.2285197787818223
B,0.0,0.0,-0.24458569232785932,-0.25374004383924464,-0.34105093571060774,-0.5206785262613728,-0.3979014302833845,-0.6853235812952608,-0.41854351971177345,-0.7948944733494321,-0.010668080559776333,-0.8579693419872125,-0.43805100216841913,-0.8989501206959392,-0.44149644846449115,-0.7240510315041367,-0.33794732208751227,-0.6606495455314527,0.0029282824734875265,-0.8043171824297317,-0.4759108627633404,-0.8117578375091917,-0.45273750869843576,-0.63832415092931,-0.34352323105759697,-0.5871036467873334,-0.02525903792013255,-0.7128334643828643,-0.4721267372322344,-0.7196692506469616,-0.4422160630029898,-0.5493676374676073,-0.33677865798598905,-0.49807003176793435,-0.07871958670462684,-0.5838041258320547,-0.42265844088305693,-0.5750843180691579,-0.3995021153830423,-0.4466291023137708,-0.30222233897972334,-0.39939612045019707,0.0,0.0,0.06148304046010394,-0.17753574578209874,0.09378808819013071,-0.3402315826084063,0.15061751648776564,-0.43930278627507907,0.1969166765924409,-0.5079398066329923,-0.05033050284160195,-0.5127672646380451,0.013981298057822548,-0.7341185957449966,0.04141602699325176,-0.8768792825582412,0.04713684439653701,-0.9937696463367817,-0.05235237468594881,-0.4701269020109626,0.07712937297517752,-0.7030048402794048,0.1250721758953057,-0.8566000836395923,0.14405131586839662,-0.9895702190327795,-0.02390779491162578,-0.39592379195837374,0.24935616796455295,-0.49447741090067077,0.26941667093172744,-0.3839942313704036,0.2237851987384412,-0.32160504303055754,0.0387621199738461,-0.3052012190450488,0.2654390656524578,-0.3585036099776156,0.2725503914432518,-0.27696440688345564,0.22091696193599564,-0.2285197787818223
B,0.0,0.0,-0.25375308767940113,-0.2468461236051968,-0.34274107143851473,-0.4961732031324683,-0.3993999388093618,-0.6620695525649538,-0.45194247567058565,-0.8050048416673407,0.01860125249782488,-0.8484523459601795,-0.3885373999645227,-0.9214329540605809,-0.41325351799090526,-0.736222632493981,-0.32127879710798574,-0.6571022232831377,0.057330783327689726,-0.8035409808510263,-0.4013837199555019,-0.8417923555691056,-0.41205937641161267,-0.6607429719244057,-0.31166142365251964,-0.5902693695527315,0.045770816620967714,-0.7169907287772852,-0.38403931299634564,-0.7508812967029537,-0.39096072357099443,-0.578963177142381,-0.2931268709546192,-0.5114126858180872,-0.003059276998378159,-0.600728366923719,-0.3220653629513345,-0.6283570684944985,-0.33746902089333414,-0.5046164526329279,-0.2558850222981845,-0.442070175272436,0.0,0.0,0.1394989717928208,-0.1923253643997074,0.1730766464914413,-0.32950976070692173,0.1867497821127021,-0.4217678945993272,0.19585129403596718,-0.4854801956768466,-0.009091154963202784,-0.5309404311637784,0.05621783557857499,-0.7202516125528787,0.07771826940296056,-0.8640464155279768,0.07270180914308103,-0.9840116991945796,-0.049811389243007244,-0.49801275825322644,0.0712609611645126,-0.7085807285448507,0.10802252945693931,-0.8595397535547283,0.11641217982819942,-0.9932009889179767,-0.05381112416607759,-0.42882967501923314,0.21424402457670785,-0.47938945717090076,0.24572856790115294,-0.3641051861839417,0.21823022367078587,-0.28809658427245377,-0.01603688103112348,-0.3352818688747132,0.20859455922311948,-0.35926797311405134,0.24119344992377287,-0.2725746800079925,0.21886886869324151,-0.21320130429558387
B,0.0,0.0,-0.25375308767940113,-0.2468461236051968,-0.34274107143851473,-0.4961732031324683,-0.3993999388093618,-0.6620695525649538,-0.45194247567058565,-0.8050048416673407,0.01860125249782488,-0.8484523459601795,-0.3885373999645227,-0.9214329540605809,-0.41325351799090526,-0.736222632493981,-0.32127879710798574,-0.6571022232831377,0.057330783327689726,-0.8035409808510263,-0.4013837199555019,-0.8417923555691056,-0.41205937641161267,-0.6607429719244057,-0.31166142365251964,-0.5902693695527315,0.045770816620967714,-0.7169907287772852,-0.38403931299634564,-0.7508812967029537,-0.39096072357099443,-0.578963177142381,-0.2931268709546192,-0.5114126858180872,-0.003059276998378159,-0.600728366923719,-0.3220653629513345,-0.6283570684944985,-0.33746902089333414,-0.5046164526329279,-0.2558850222981845,-0.442070175272436,0.0,0.0,0.1394989717928208,-0.1923253643997074,0.1730766464914413,-0.32950976070692173,0.1867497821127021,-0.4217678945993272,0.19585129403596718,-0.4854801956768466,-0.009091154963202784,-0.5309404311637784,0.05621783557857499,-0.7202516125528787,0.07771826940296056,-0.8640464155279768,0.07270180914308103,-0.9840116991945796,-0.049811389243007244,-0.49801275825322644,0.0712609611645126,-0.7085807285448507,0.10802252945693931,-0.8595397535547283,0.11641217982819942,-0.9932009889179767,-0.05381112416607759,-0.42882967501923314,0.21424402457670785,-0.47938945717090076,0.24572856790115294,-0.3641051861839417,0.21823022367078587,-0.28809658427245377,-0.01603688103112348,-0.3352818688747132,0.20859455922311948,-0.35926797311405134,0.24119344992377287,-0.2725746800079925,0.21886886869324151,-0.21320130429558387
B,0.0,0.0,-0.2541787966578963,-0.2549746168325953,-0.3834485464061867,-0.5068731899979693,-0.4616294412416593,-0.6561845292775045,-0.4577106359066721,-0.7630777144157181,0.042399175210073047,-0.9024228081819189,-0.34300019490108125,-0.9393353321885749,-0.3763516401233623,-0.7286615471037132,-0.2846862348692015,-0.6562256840175467,0.12755460471196148,-0.8670995369832032,-0.3106092697472765,-0.8672158385789566,-0.32159293165602865,-0.6510613104441156,-0.20793300889182836,-0.5916986936438462,0.18139617352510115,-0.7807220504562087,-0.22279339065902506,-0.7947310511263092,-0.2474130707020188,-0.5977100778995017,-0.1425269985936485,-0.5347699123254797,0.19811608588661145,-0.6559202405781778,-0.07721260514055756,-0.6999099230671266,-0.12840861615134158,-0.5845359478703154,-0.060224640666914304,-0.5171893115018686,0.0,0.0,0.14933819096567608,-0.18110172221219792,0.20142652837375818,-0.34545116951213595,0.20509948089749921,-0.45234026370463365,0.1645069237417508,-0.4913639605026141,0.021569204441140633,-0.5344783874052033,0.0627230130693353,-0.7334600078100869,0.07863294053802988,-0.8784528625991723,0.06733225551918291,-0.99773060861472,-0.058681187393902705,-0.5049102522669464,0.02710073426686064,-0.7253782373988055,0.06616220660148033,-0.8677742983476329,0.07056444120047782,-0.9922492371778985,-0.10349091559294162,-0.43774589672976927,0.1513970883333187,-0.4767223349207093,0.19118554381703695,-0.36616219526821514,0.16077043725873824,-0.3010956359742379,-0.09810056073264237,-0.3450419084077167,0.1292208106415401,-0.36085731866233056,0.16672967184646206,-0.2851096871973689,0.1364448726026561,-0.23886239867316839
B,0.0,0.0,-0.28753577696993826,-0.20861509056976446,-0.4612659088711199,-0.4546972117012166,-0.5492898317841386,-0.635253829541276,-0.47066296014386405,-0.6930400210888974,-0.13418171122037867,-0.8403638547988789,-0.3934453281950458,-0.9193480155640152,-0.38427857547520466,-0.6753334348385587,-0.28472164915851944,-0.6133922038289217,0.010770808919712528,-0.8312737566845825,-0.2764955053538784,-0.865386353255048,-0.2639710131221612,-0.601065164153736,-0.15202215013618559,-0.574746734233084,0.16330209292067366,-0.7820979024940651,-0.11346488354716462,-0.8285003830138845,-0.12727710620478025,-0.5745204106733723,-0.017905712488214022,-0.5364341598565225,0.3035388485065519,-0.6839127672487693,0.06550119306987437,-0.7506799747291066,0.014623958109345213,-0.5850147692771273,0.09185531424518241,-0.5315311103599414,0.0,0.0,0.12318434615938105,-0.1320335705052898,0.1925499481520566,-0.3076605677647312,0.1832967350463615,-0.44271818322083994,0.10152936940241901,-0.4613646686958928,0.06828853583516765,-0.49436650438336116,0.1266475281119833,-0.6859058198591681,0.15675038356220275,-0.8014267310255664,0.15994193542770155,-0.902382698666643,-0.04280257860197301,-0.497468698896104,-0.016082595310638853,-0.7264918227400613,-0.0019362792923126504,-0.8762561945850805,-0.012936077924401589,-0.9999163254432512,-0.13212328366092932,-0.44972038396922526,0.037510366511958604,-0.47813541219782096,0.09516354752576556,-0.37908743751981433,0.09484383322039866,-0.31044818169942706,-0.18753912531395175,-0.3669464265532107,-0.02359262843182556,-0.3726415091653774,0.04547526820528019,-0.3083008604681822,0.06202884487578067,-0.257284826444232
